IROWID,iVehicleID,vLat,vLong,vAccuracy,vDirection,dSpeed,vUpdateReason,dtLastUpdated,dtDeviceTime,vVehDirection
8191538,684,38.57143,-92.164818,10,156.75,16.11,APC,16:32.7,7/3/2024 13:16:28,SE
8191539,684,38.571316,-92.16494,10,219.92,25.19,APC,16:33.2,7/3/2024 13:16:31,SW
8191558,684,38.571144,-92.165131,10,220.96,35.93,APC,16:39.7,7/3/2024 13:16:34,SW
8191559,684,38.570953,-92.165359,10,223.02,33.34,APC,16:39.7,7/3/2024 13:16:37,SW
8191575,684,38.570789,-92.165558,10,223.49,27.97,APC,16:47.7,7/3/2024 13:16:40,SW
8191576,684,38.570675,-92.165688,10,221.72,15.74,APC,16:47.7,7/3/2024 13:16:43,SW
8191605,684,38.570618,-92.165741,10,216.02,5,APC,16:59.7,7/3/2024 13:16:46,SW
8191606,684,38.570614,-92.165756,10,251.17,0,APC,16:59.7,7/3/2024 13:16:49,W
8191607,684,38.570614,-92.165756,10,0,0,APC,16:59.8,7/3/2024 13:16:52,W
8191608,684,38.570583,-92.165787,10,218.02,12.59,APC,16:59.8,7/3/2024 13:16:55,SW
8191640,684,38.570461,-92.165932,10,222.9,27.59,APC,17:05.7,7/3/2024 13:16:58,SW
8191641,684,38.570278,-92.166145,10,222.3,36.85,APC,17:05.8,7/3/2024 13:17:01,SW
8191642,684,38.570042,-92.166405,10,220.74,44.45,APC,17:06.3,7/3/2024 13:17:04,SW
8191655,684,38.569786,-92.166672,10,219.2,41.86,APC,17:12.7,7/3/2024 13:17:07,SW
8191656,684,38.569588,-92.166885,10,220.07,27.04,APC,17:12.7,7/3/2024 13:17:10,SW
8191664,684,38.569458,-92.166969,10,206.8,15.37,APC,17:18.7,7/3/2024 13:17:13,SW
8191665,684,38.569363,-92.166908,10,153.34,17.78,APC,17:18.7,7/3/2024 13:17:16,SE
8191690,684,38.569267,-92.166779,10,133.59,20.37,APC,17:24.7,7/3/2024 13:17:19,SE
8191691,684,38.569149,-92.166603,10,130.61,27.22,APC,17:24.7,7/3/2024 13:17:22,SE
8191727,684,38.568996,-92.166389,10,132.44,31.3,APC,17:36.7,7/3/2024 13:17:25,SE
8191728,684,38.568821,-92.166168,10,135.36,33.15,APC,17:36.7,7/3/2024 13:17:28,SE
8191729,684,38.568653,-92.165924,10,131.37,34.08,APC,17:36.7,7/3/2024 13:17:31,SE
8191730,684,38.56847,-92.165688,10,134.76,35.37,APC,17:36.7,7/3/2024 13:17:34,SE
8191759,684,38.568287,-92.165466,10,136.51,29.26,APC,17:42.7,7/3/2024 13:17:37,SE
8191760,684,38.568165,-92.165314,10,135.75,17.96,APC,17:42.8,7/3/2024 13:17:40,SE
8191761,684,38.568104,-92.165245,10,138.51,12.22,APC,17:45.4,7/3/2024 13:17:43,SE
8191787,684,38.568054,-92.165176,10,132.82,5.56,APC,17:57.7,7/3/2024 13:17:46,SE
8191788,684,38.568047,-92.165169,10,141.98,0,APC,17:57.8,7/3/2024 13:17:49,SE
8191789,684,38.568047,-92.165176,10,270,0,APC,17:57.8,7/3/2024 13:17:52,W
8191790,684,38.568047,-92.165184,10,270,0,APC,17:57.8,7/3/2024 13:17:55,W
8191807,684,38.568047,-92.165184,10,0,0,APC,18:03.7,7/3/2024 13:17:58,W
8191808,684,38.568047,-92.165184,10,0,0,APC,18:03.7,7/3/2024 13:18:01,W
8191825,684,38.568047,-92.165184,10,0,0,APC,18:10.7,7/3/2024 13:18:04,W
8191826,684,38.568047,-92.165184,10,0,0,APC,18:10.7,7/3/2024 13:18:07,W
8191843,684,38.568047,-92.165184,10,0,0,APC,18:16.7,7/3/2024 13:18:10,W
8191844,684,38.568047,-92.165184,10,0,0,APC,18:16.7,7/3/2024 13:18:14,W
8191868,684,38.568047,-92.165184,10,0,0,APC,18:22.7,7/3/2024 13:18:16,W
8191869,684,38.568047,-92.165184,10,0,0,APC,18:22.7,7/3/2024 13:18:19,W
8191897,684,38.568047,-92.165184,10,0,0,APC,18:34.7,7/3/2024 13:18:22,W
8191898,684,38.568047,-92.165176,10,90,0,APC,18:34.7,7/3/2024 13:18:25,E
8191899,684,38.568047,-92.165176,10,0,0,APC,18:34.7,7/3/2024 13:18:28,E
8191900,684,38.568047,-92.165176,10,0,0,APC,18:34.8,7/3/2024 13:18:31,E
8191926,684,38.568047,-92.165176,10,0,0,APC,18:40.8,7/3/2024 13:18:34,E
8191927,684,38.568047,-92.165176,10,0,0,APC,18:40.8,7/3/2024 13:18:37,E
8191928,684,38.568047,-92.165176,10,0,0,APC,18:42.5,7/3/2024 13:18:40,E
8191945,684,38.568047,-92.165176,10,0,0,APC,18:49.6,7/3/2024 13:18:43,E
8191946,684,38.568047,-92.165176,10,0,0,APC,18:49.7,7/3/2024 13:18:46,E
8191965,684,38.568047,-92.165176,10,0,0,APC,18:55.6,7/3/2024 13:18:49,E
8191966,684,38.568047,-92.165176,10,0,0,APC,18:55.7,7/3/2024 13:18:52,E
8191985,684,38.568047,-92.165176,10,0,0,APC,19:01.8,7/3/2024 13:18:55,E
8191986,684,38.568047,-92.165176,10,0,0,APC,19:01.8,7/3/2024 13:18:58,E
8192017,684,38.568047,-92.165176,10,0,0,APC,19:14.7,7/3/2024 13:19:01,E
8192018,684,38.568047,-92.165176,10,0,0,APC,19:14.8,7/3/2024 13:19:04,E
8192019,684,38.568047,-92.165176,10,0,0,APC,19:14.8,7/3/2024 13:19:07,E
8192020,684,38.568047,-92.165176,10,0,0,APC,19:14.8,7/3/2024 13:19:10,E
8192060,684,38.568047,-92.165176,10,0,0,APC,19:26.7,7/3/2024 13:19:13,E
8192061,684,38.568047,-92.165176,10,0,0,APC,19:26.7,7/3/2024 13:19:16,E
8192062,684,38.568047,-92.165176,10,0,0,APC,19:26.7,7/3/2024 13:19:19,E
8192063,684,38.568047,-92.165176,10,0,0,APC,19:26.7,7/3/2024 13:19:22,E
8192077,684,38.568047,-92.165176,10,0,0,APC,19:32.7,7/3/2024 13:19:25,E
8192078,684,38.568047,-92.165176,10,0,0,APC,19:32.8,7/3/2024 13:19:28,E
8192079,684,38.568047,-92.165176,10,0,0,APC,19:33.6,7/3/2024 13:19:31,E
8192098,684,38.568047,-92.165176,10,0,0,APC,19:40.7,7/3/2024 13:19:34,E
8192099,684,38.568047,-92.165176,10,0,0,APC,19:40.7,7/3/2024 13:19:37,E
8192118,684,38.568047,-92.165176,10,0,0,APC,19:47.7,7/3/2024 13:19:40,E
8192119,684,38.568047,-92.165176,10,0,0,APC,19:47.7,7/3/2024 13:19:43,E
8192155,684,38.568047,-92.165176,10,0,0,APC,19:59.7,7/3/2024 13:19:46,E
8192156,684,38.568047,-92.165176,10,0,0,APC,19:59.7,7/3/2024 13:19:49,E
8192157,684,38.568047,-92.165176,10,0,0,APC,19:59.8,7/3/2024 13:19:52,E
8192158,684,38.568047,-92.165176,10,0,0,APC,19:59.8,7/3/2024 13:19:55,E
8192159,684,38.568047,-92.165176,10,0,0,APC,20:00.7,7/3/2024 13:19:58,E
8192183,684,38.568047,-92.165176,10,0,0,APC,20:12.6,7/3/2024 13:20:01,E
8192184,684,38.568047,-92.165176,10,0,0,APC,20:12.7,7/3/2024 13:20:04,E
8192185,684,38.568047,-92.165176,10,0,0,APC,20:12.7,7/3/2024 13:20:07,E
8192186,684,38.568047,-92.165176,10,0,0,APC,20:12.7,7/3/2024 13:20:10,E
8192205,684,38.568047,-92.165176,10,0,0,APC,20:18.7,7/3/2024 13:20:13,E
8192206,684,38.568047,-92.165176,10,0,0,APC,20:18.7,7/3/2024 13:20:16,E
8192236,684,38.568047,-92.165176,10,0,0,APC,20:24.7,7/3/2024 13:20:19,E
8192237,684,38.56805,-92.165176,10,0,0,APC,20:24.8,7/3/2024 13:20:22,E
8192255,684,38.56805,-92.165176,10,0,0,APC,20:30.8,7/3/2024 13:20:25,E
8192256,684,38.56805,-92.165176,10,0,0,APC,20:30.9,7/3/2024 13:20:28,E
8192274,684,38.56805,-92.165176,10,0,0,APC,20:38.7,7/3/2024 13:20:31,E
8192275,684,38.56805,-92.165176,10,0,0,APC,20:38.8,7/3/2024 13:20:35,E
8192327,684,38.56805,-92.165176,10,0,0,APC,20:57.7,7/3/2024 13:20:37,E
8192328,684,38.56805,-92.165176,10,0,0,APC,20:57.8,7/3/2024 13:20:40,E
8192329,684,38.56805,-92.165176,10,0,0,APC,20:57.8,7/3/2024 13:20:43,E
8192330,684,38.56805,-92.165169,10,90,0,APC,20:57.8,7/3/2024 13:20:46,E
8192331,684,38.56805,-92.165169,10,0,0,APC,20:57.8,7/3/2024 13:20:49,E
8192332,684,38.56805,-92.165169,10,0,0,APC,20:57.9,7/3/2024 13:20:52,E
8192333,684,38.56805,-92.165169,10,0,0,APC,20:58.0,7/3/2024 13:20:55,E
8192377,684,38.56805,-92.165169,10,0,0,APC,21:16.6,7/3/2024 13:20:58,E
8192378,684,38.568047,-92.165169,10,180,3.89,APC,21:16.7,7/3/2024 13:21:01,S
8192379,684,38.567997,-92.1651,10,132.82,13.89,APC,21:16.7,7/3/2024 13:21:04,SE
8192380,684,38.567909,-92.164986,10,134.63,18.33,APC,21:16.7,7/3/2024 13:21:07,SE
8192381,684,38.567825,-92.164871,10,133.05,14.82,APC,21:16.8,7/3/2024 13:21:10,SE
8192382,684,38.567768,-92.16481,10,140.08,6.48,APC,21:16.8,7/3/2024 13:21:13,SE
8192407,684,38.567753,-92.164795,10,141.98,0,APC,21:22.7,7/3/2024 13:21:16,SE
8192408,684,38.567749,-92.164795,10,180,0,APC,21:22.7,7/3/2024 13:21:19,S
8192426,684,38.567745,-92.164818,10,257.46,0,APC,21:28.7,7/3/2024 13:21:22,W
8192427,684,38.567745,-92.164818,10,0,0,APC,21:28.8,7/3/2024 13:21:25,W
8192444,684,38.567741,-92.164825,10,233.84,0,APC,21:36.8,7/3/2024 13:21:28,SW
8192445,684,38.567741,-92.164825,10,0,0,APC,21:36.8,7/3/2024 13:21:31,SW
8192446,684,38.567741,-92.164825,10,0,0,APC,21:36.9,7/3/2024 13:21:34,SW
8192458,684,38.567741,-92.164825,10,0,0,APC,21:43.7,7/3/2024 13:21:37,SW
8192459,684,38.567741,-92.164825,10,0,0,APC,21:43.7,7/3/2024 13:21:40,SW
8192482,684,38.567741,-92.164825,10,0,0,APC,21:49.7,7/3/2024 13:21:43,SW
8192483,684,38.567741,-92.164825,10,0,0,APC,21:49.7,7/3/2024 13:21:46,SW
8192506,684,38.567741,-92.164825,10,0,0,APC,21:55.7,7/3/2024 13:21:49,SW
8192507,684,38.567741,-92.164825,10,0,0,APC,21:55.7,7/3/2024 13:21:52,SW
8192518,684,38.567741,-92.164818,10,90,0,APC,22:02.7,7/3/2024 13:21:55,E
8192519,684,38.567741,-92.164818,10,0,0,APC,22:02.7,7/3/2024 13:21:58,E
8192556,684,38.567741,-92.164818,10,0,0,APC,22:14.7,7/3/2024 13:22:01,E
8192557,684,38.567741,-92.164818,10,0,0,APC,22:14.8,7/3/2024 13:22:04,E
8192558,684,38.567741,-92.164818,10,0,0,APC,22:14.8,7/3/2024 13:22:07,E
8192559,684,38.567741,-92.164818,10,0,0,APC,22:14.8,7/3/2024 13:22:10,E
8192594,684,38.567741,-92.164818,10,0,0,APC,22:26.7,7/3/2024 13:22:13,E
8192595,684,38.567741,-92.164818,10,0,0,APC,22:26.7,7/3/2024 13:22:16,E
8192596,684,38.567741,-92.164818,10,0,0,APC,22:26.7,7/3/2024 13:22:19,E
8192597,684,38.567741,-92.164818,10,0,0,APC,22:26.7,7/3/2024 13:22:22,E
8192614,684,38.567699,-92.164742,10,125.25,17.04,APC,22:33.9,7/3/2024 13:22:25,SE
8192615,684,38.567635,-92.164642,10,129.3,9.07,APC,22:33.9,7/3/2024 13:22:28,SE
8192616,684,38.567581,-92.164589,10,142.5,12.96,APC,22:34.1,7/3/2024 13:22:31,SE
8192627,684,38.567482,-92.164642,10,202.71,18.89,APC,22:41.7,7/3/2024 13:22:34,SW
8192628,684,38.567364,-92.164787,10,223.85,26.67,APC,22:41.7,7/3/2024 13:22:37,SW
8192640,684,38.567204,-92.16497,10,221.81,31.3,APC,22:47.7,7/3/2024 13:22:40,SW
8192641,684,38.567028,-92.165169,10,221.48,32.78,APC,22:47.8,7/3/2024 13:22:43,SW
8192668,684,38.566845,-92.165367,10,220.23,32.78,APC,22:53.7,7/3/2024 13:22:46,SW
8192669,684,38.566647,-92.165581,10,220.2,36.11,APC,22:53.8,7/3/2024 13:22:49,SW
8192712,684,38.566402,-92.165878,10,223.47,32.04,APC,23:06.7,7/3/2024 13:22:53,SW
8192713,684,38.566296,-92.166016,10,225.51,30,APC,23:06.8,7/3/2024 13:22:55,SW
8192714,684,38.566124,-92.166199,10,219.76,30.56,APC,23:06.8,7/3/2024 13:22:58,SW
8192715,684,38.565956,-92.166405,10,223.79,31.11,APC,23:06.8,7/3/2024 13:23:01,SW
8192730,684,38.565804,-92.16658,10,221.99,27.41,APC,23:12.7,7/3/2024 13:23:04,SW
8192731,684,38.565693,-92.166702,10,220.68,11.67,APC,23:12.7,7/3/2024 13:23:07,SW
8192750,684,38.565643,-92.166771,10,227.18,11.85,APC,23:18.7,7/3/2024 13:23:10,SW
8192751,684,38.565674,-92.166893,10,288,17.41,APC,23:18.7,7/3/2024 13:23:13,W
8192752,684,38.565807,-92.167046,10,318.03,30,APC,23:19.2,7/3/2024 13:23:16,NW
8192771,684,38.565994,-92.167313,10,311.85,40.74,APC,23:26.7,7/3/2024 13:23:19,NW
8192772,684,38.566216,-92.167618,10,312.95,45.19,APC,23:26.8,7/3/2024 13:23:22,NW
8192823,684,38.566452,-92.167938,10,313.33,45,APC,23:45.7,7/3/2024 13:23:25,NW
8192824,684,38.566677,-92.168251,10,312.59,43.71,APC,23:45.7,7/3/2024 13:23:28,NW
8192825,684,38.566902,-92.168549,10,314,40.56,APC,23:45.7,7/3/2024 13:23:31,NW
8192826,684,38.567093,-92.168831,10,310.9,38.89,APC,23:45.8,7/3/2024 13:23:34,NW
8192827,684,38.567265,-92.169083,10,311.12,31.3,APC,23:45.8,7/3/2024 13:23:37,NW
8192828,684,38.567387,-92.169235,10,315.75,17.04,APC,23:45.8,7/3/2024 13:23:40,NW
8192850,684,38.567513,-92.169243,10,357.16,18.89,APC,23:51.7,7/3/2024 13:23:43,N
8192851,684,38.56765,-92.169083,10,42.4,29.82,APC,23:51.8,7/3/2024 13:23:46,NE
8192852,684,38.567848,-92.168854,10,42.12,38.89,APC,23:52.2,7/3/2024 13:23:49,NE
8192869,684,38.568081,-92.168571,10,43.52,45.74,APC,23:58.7,7/3/2024 13:23:52,NE
8192870,684,38.56834,-92.168266,10,42.64,46.49,APC,23:58.7,7/3/2024 13:23:55,NE
8192885,684,38.568592,-92.167953,10,44.16,47.78,APC,24:05.7,7/3/2024 13:23:58,NE
8192886,684,38.568851,-92.167641,10,43.28,46.67,APC,24:05.7,7/3/2024 13:24:01,NE
8192907,684,38.569118,-92.167358,10,39.65,46.86,APC,24:11.7,7/3/2024 13:24:04,NE
8192908,684,38.569374,-92.167061,10,42.21,45.74,APC,24:11.8,7/3/2024 13:24:07,NE
8192926,684,38.56963,-92.166779,10,40.74,45.56,APC,24:17.7,7/3/2024 13:24:10,NE
8192927,684,38.569897,-92.166496,10,39.65,45.74,APC,24:17.7,7/3/2024 13:24:13,NE
8192928,684,38.570137,-92.166245,10,39.27,37.97,APC,24:19.3,7/3/2024 13:24:16,NE
8192950,684,38.570286,-92.166077,10,41.4,21.3,APC,24:25.7,7/3/2024 13:24:19,NE
8192951,684,38.570347,-92.166008,10,41.49,7.96,APC,24:25.7,7/3/2024 13:24:22,NE
8192977,684,38.570408,-92.165932,10,44.25,14.82,APC,24:38.7,7/3/2024 13:24:25,NE
8192978,684,38.570557,-92.165932,10,0,22.78,APC,24:38.7,7/3/2024 13:24:28,NE
8192979,684,38.570705,-92.166115,10,315.97,30.74,APC,24:38.8,7/3/2024 13:24:31,NW
8192980,684,38.570896,-92.166382,10,312.46,40.74,APC,24:38.8,7/3/2024 13:24:34,NW
8193026,684,38.571133,-92.16671,10,312.74,49.45,APC,24:50.7,7/3/2024 13:24:37,NW
8193027,684,38.571404,-92.167091,10,312.3,54.82,APC,24:50.7,7/3/2024 13:24:40,NW
8193028,684,38.571678,-92.16748,10,312.02,54.63,APC,24:50.8,7/3/2024 13:24:43,NW
8193029,684,38.571953,-92.167862,10,312.64,53.34,APC,24:50.8,7/3/2024 13:24:46,NW
8193049,684,38.57222,-92.168236,10,312.4,52.6,APC,24:57.7,7/3/2024 13:24:49,NW
8193050,684,38.572487,-92.16861,10,312.4,52.41,APC,24:57.7,7/3/2024 13:24:52,NW
8193051,684,38.572746,-92.168976,10,312.15,52.23,APC,24:58.4,7/3/2024 13:24:55,NW
8193101,684,38.573009,-92.169334,10,313.22,51.49,APC,25:16.9,7/3/2024 13:24:58,NW
8193102,684,38.573265,-92.170036,10,295.01,49.82,APC,25:16.9,7/3/2024 13:25:01,NW
8193103,684,38.57373,-92.170334,10,333.39,41.11,APC,25:16.9,7/3/2024 13:25:07,NW
8193104,684,38.573948,-92.170631,10,313.19,40.93,APC,25:16.9,7/3/2024 13:25:10,NW
8193105,684,38.574158,-92.170914,10,313.51,40.74,APC,25:16.9,7/3/2024 13:25:13,NW
8193106,684,38.574379,-92.171211,10,313.59,44.63,APC,25:17.0,7/3/2024 13:25:16,NW
8193126,684,38.574604,-92.171555,10,309.92,46.86,APC,25:24.6,7/3/2024 13:25:19,NW
8193127,684,38.574837,-92.17189,10,311.66,45.37,APC,25:24.7,7/3/2024 13:25:22,NW
8193128,684,38.575073,-92.172218,10,312.62,46.67,APC,25:25.5,7/3/2024 13:25:25,NW
8193144,684,38.575314,-92.172546,10,313.22,45.19,APC,25:31.7,7/3/2024 13:25:28,NW
8193145,684,38.575558,-92.172852,10,315.57,41.48,APC,25:31.7,7/3/2024 13:25:31,NW
8193160,684,38.575752,-92.173111,10,313.77,34.82,APC,25:37.6,7/3/2024 13:25:34,NW
8193161,684,38.575916,-92.173302,10,317.68,25.56,APC,25:37.7,7/3/2024 13:25:37,NW
8193184,684,38.575993,-92.173416,10,310.83,9.07,APC,25:43.7,7/3/2024 13:25:40,NW
8193185,684,38.576061,-92.173462,10,332.13,14.08,APC,25:43.7,7/3/2024 13:25:43,NW
8193211,684,38.576157,-92.173393,10,29.33,18.33,APC,25:50.8,7/3/2024 13:25:46,NE
8193212,684,38.57626,-92.173256,10,46.12,23.89,APC,25:50.8,7/3/2024 13:25:49,NE
8193223,684,38.576412,-92.17308,10,42.15,30.19,APC,25:56.8,7/3/2024 13:25:52,NE
8193224,684,38.57658,-92.172874,10,43.79,32.78,APC,25:56.8,7/3/2024 13:25:55,NE
8193244,684,38.576763,-92.172684,10,39.07,29.63,APC,26:02.8,7/3/2024 13:25:58,NE
8193259,684,38.576927,-92.172508,10,40,4.07,APC,26:08.7,7/3/2024 13:26:04,NE
8193277,684,38.576942,-92.172478,10,57.4,4.26,APC,26:14.7,7/3/2024 13:26:07,NE
8193278,684,38.576996,-92.17244,10,28.82,8.89,APC,26:14.8,7/3/2024 13:26:10,NE
8193279,684,38.577095,-92.172493,10,337.29,20.19,APC,26:16.5,7/3/2024 13:26:13,NW
8193292,684,38.577209,-92.172668,10,309.8,25,APC,26:23.7,7/3/2024 13:26:16,NW
8193293,684,38.577354,-92.172874,10,312,30.56,APC,26:23.7,7/3/2024 13:26:19,NW
8193307,684,38.577511,-92.173111,10,310.28,33.52,APC,26:29.7,7/3/2024 13:26:22,NW
8193308,684,38.577702,-92.173363,10,314.11,37.23,APC,26:29.7,7/3/2024 13:26:25,NW
8193324,684,38.577904,-92.17363,10,314.06,40.93,APC,26:35.7,7/3/2024 13:26:28,NW
8193325,684,38.578129,-92.173927,10,314.1,42.23,APC,26:35.8,7/3/2024 13:26:31,NW
8193343,684,38.578331,-92.174202,10,313.22,38.34,APC,26:41.7,7/3/2024 13:26:34,NW
8193344,684,38.578514,-92.174446,10,313.81,32.78,APC,26:41.8,7/3/2024 13:26:37,NW
8193370,684,38.578671,-92.174667,10,312.26,31.11,APC,26:48.7,7/3/2024 13:26:40,NW
8193371,684,38.57885,-92.174896,10,315,35.37,APC,26:48.7,7/3/2024 13:26:43,NW
8193372,684,38.579041,-92.175163,10,312.46,39.08,APC,26:49.6,7/3/2024 13:26:46,NW
8193404,684,38.579254,-92.175468,10,311.78,45.93,APC,27:01.7,7/3/2024 13:26:49,NW
8193405,684,38.579483,-92.175797,10,311.68,46.3,APC,27:01.8,7/3/2024 13:26:52,NW
8193406,684,38.579731,-92.176132,10,313.44,49.63,APC,27:01.8,7/3/2024 13:26:55,NW
8193407,684,38.579983,-92.176491,10,311.92,50.37,APC,27:01.9,7/3/2024 13:26:58,NW
8193431,684,38.58025,-92.176849,10,313.65,51.49,APC,27:07.7,7/3/2024 13:27:01,NW
8193432,684,38.580498,-92.177208,10,311.47,50.56,APC,27:07.7,7/3/2024 13:27:04,NW
8193446,684,38.580753,-92.177559,10,312.9,48.71,APC,27:13.8,7/3/2024 13:27:07,NW
8193447,684,38.580997,-92.177902,10,312.3,48.34,APC,27:13.8,7/3/2024 13:27:10,NW
8193448,684,38.581253,-92.178253,10,313.01,48.52,APC,27:16.7,7/3/2024 13:27:13,NW
8193466,684,38.581493,-92.178596,10,311.83,47.97,APC,27:22.7,7/3/2024 13:27:16,NW
8193467,684,38.58173,-92.178932,10,312.06,47.97,APC,27:22.7,7/3/2024 13:27:19,NW
8193521,684,38.581959,-92.179268,10,311.08,47.04,APC,27:40.6,7/3/2024 13:27:22,NW
8193522,684,38.582188,-92.179596,10,311.77,44.82,APC,27:40.7,7/3/2024 13:27:25,NW
8193523,684,38.58242,-92.180077,10,301.68,30.19,APC,27:40.7,7/3/2024 13:27:28,NW
8193524,684,38.582504,-92.180267,10,299.49,25,APC,27:40.7,7/3/2024 13:27:34,NW
8193525,684,38.582348,-92.180466,10,224.92,33.89,APC,27:40.8,7/3/2024 13:27:37,SW
8193526,684,38.58213,-92.18071,10,221.18,40.19,APC,27:40.8,7/3/2024 13:27:40,SW
8193546,684,38.581917,-92.180969,10,223.55,37.04,APC,27:47.7,7/3/2024 13:27:43,SW
8193547,684,38.581745,-92.18119,10,225.13,24.82,APC,27:47.7,7/3/2024 13:27:46,SW
8193565,684,38.581692,-92.181267,10,228.64,3.15,APC,27:54.6,7/3/2024 13:27:49,SW
8193566,684,38.581699,-92.181267,10,0,0,APC,27:54.7,7/3/2024 13:27:52,SW
8193574,684,38.581711,-92.181267,10,0,0,APC,28:00.8,7/3/2024 13:27:55,SW
8193575,684,38.581688,-92.181297,10,225.56,10.74,APC,28:00.9,7/3/2024 13:27:58,SW
8193589,684,38.581676,-92.181404,10,261.84,13.15,APC,28:06.7,7/3/2024 13:28:01,W
8193590,684,38.581776,-92.181541,10,313.04,24.26,APC,28:06.7,7/3/2024 13:28:04,NW
8193624,684,38.581944,-92.181763,10,314.07,33.89,APC,28:12.7,7/3/2024 13:28:07,NW
8193625,684,38.582142,-92.182037,10,312.75,42.04,APC,28:12.7,7/3/2024 13:28:10,NW
8193626,684,38.582359,-92.18235,10,311.57,46.49,APC,28:13.8,7/3/2024 13:28:13,NW
8193665,684,38.582626,-92.182678,10,316.16,49.63,APC,28:27.7,7/3/2024 13:28:16,NW
8193666,684,38.582859,-92.183014,10,311.58,46.3,APC,28:27.7,7/3/2024 13:28:19,NW
8193667,684,38.583069,-92.183319,10,311.37,39.45,APC,28:27.7,7/3/2024 13:28:22,NW
8193668,684,38.583241,-92.183548,10,313.86,26.67,APC,28:27.7,7/3/2024 13:28:25,NW
8193677,684,38.583328,-92.183693,10,307.51,12.41,APC,28:33.7,7/3/2024 13:28:28,NW
8193678,684,38.583359,-92.183739,10,310.76,3.33,APC,28:33.7,7/3/2024 13:28:31,NW
8193701,684,38.583389,-92.1838,10,302.18,12.59,APC,28:39.7,7/3/2024 13:28:34,NW
8193702,684,38.583401,-92.183983,10,274.8,25.37,APC,28:39.8,7/3/2024 13:28:37,W
8193726,684,38.583298,-92.184227,10,241.63,30.74,APC,28:46.8,7/3/2024 13:28:40,SW
8193727,684,38.583176,-92.184525,10,242.36,37.41,APC,28:46.8,7/3/2024 13:28:43,SW
8193728,684,38.583084,-92.184891,10,252.17,44.08,APC,28:46.9,7/3/2024 13:28:46,W
8193755,684,38.583057,-92.185333,10,265.53,48.15,APC,28:59.7,7/3/2024 13:28:49,W
8193756,684,38.583046,-92.185799,10,268.27,48.89,APC,28:59.7,7/3/2024 13:28:52,W
8193757,684,38.583027,-92.186264,10,267.01,48.15,APC,28:59.8,7/3/2024 13:28:55,W
8193758,684,38.583015,-92.186722,10,268.08,47.78,APC,28:59.8,7/3/2024 13:28:58,W
8193774,684,38.583,-92.187187,10,267.64,50,APC,29:05.7,7/3/2024 13:29:01,W
8193775,684,38.582996,-92.187675,10,269.4,52.6,APC,29:05.7,7/3/2024 13:29:04,W
8193797,684,38.583054,-92.188179,10,278.37,54.26,APC,29:11.7,7/3/2024 13:29:07,W
8193798,684,38.583172,-92.18869,10,286.46,56.49,APC,29:11.8,7/3/2024 13:29:10,W
8193799,684,38.583355,-92.189201,10,294.61,57.78,APC,29:14.0,7/3/2024 13:29:13,NW
8193818,684,38.583561,-92.189674,10,299.12,57.6,APC,29:20.7,7/3/2024 13:29:16,NW
8193819,684,38.583771,-92.190163,10,298.78,57.97,APC,29:20.8,7/3/2024 13:29:19,NW
8193840,684,38.583981,-92.190659,10,298.44,57.97,APC,29:26.7,7/3/2024 13:29:22,NW
8193841,684,38.584198,-92.191154,10,299.28,58.89,APC,29:26.8,7/3/2024 13:29:25,NW
8193877,684,38.584419,-92.191658,10,299.29,59.63,APC,29:38.7,7/3/2024 13:29:28,NW
8193878,684,38.58461,-92.192177,10,295.21,60,APC,29:38.8,7/3/2024 13:29:31,NW
8193879,684,38.584763,-92.192719,10,289.86,60.19,APC,29:38.8,7/3/2024 13:29:34,W
8193895,684,38.585014,-92.193848,10,285.88,62.41,APC,29:45.7,7/3/2024 13:29:40,W
8193913,684,38.585114,-92.194435,10,282.29,62.97,APC,29:52.6,7/3/2024 13:29:43,W
8193914,684,38.585197,-92.19503,10,280.12,63.52,APC,29:52.7,7/3/2024 13:29:46,W
8193920,684,38.585262,-92.195625,10,277.96,61.12,APC,29:58.7,7/3/2024 13:29:49,W
8193921,684,38.585354,-92.196716,10,276.16,56.12,APC,29:58.7,7/3/2024 13:29:53,W
8193945,684,38.585457,-92.197227,10,284.46,53.15,APC,30:04.7,7/3/2024 13:29:58,W
8193946,684,38.585529,-92.197731,10,280.36,55.37,APC,30:04.7,7/3/2024 13:30:01,W
8193970,684,38.585636,-92.198242,10,285,56.49,APC,30:10.7,7/3/2024 13:30:04,W
8193971,684,38.585789,-92.198753,10,290.96,58.15,APC,30:10.8,7/3/2024 13:30:07,W
8193972,684,38.585972,-92.19928,10,293.95,60.93,APC,30:11.1,7/3/2024 13:30:10,NW
8194021,684,38.586166,-92.199814,10,294.93,60.93,APC,30:31.6,7/3/2024 13:30:13,NW
8194022,684,38.586349,-92.200317,10,294.96,56.12,APC,30:31.6,7/3/2024 13:30:16,NW
8194023,684,38.586502,-92.200737,10,294.99,46.11,APC,30:31.7,7/3/2024 13:30:19,NW
8194024,684,38.586643,-92.201088,10,297.2,37.6,APC,30:31.7,7/3/2024 13:30:22,NW
8194025,684,38.586758,-92.201309,10,303.65,24.08,APC,30:31.7,7/3/2024 13:30:25,NW
8194026,684,38.586819,-92.201447,10,299.49,14.63,APC,30:31.7,7/3/2024 13:30:28,NW
8194052,684,38.58688,-92.201569,10,302.61,13.52,APC,30:37.7,7/3/2024 13:30:31,NW
